scenario;co2price;wind_lim;pv_cost;variable;AT;DE
base;60;16;36715;gen_storages;10405,427527119002;27108,174054330826
base;60;16;36715;price_el;51,10574798735825;54,07701187622146
base;60;16;36715;price_ht;23,039656245868333;21,653168653415047
base;60;16;36715;add_pv;0,0;0,0
base;60;16;36715;add_ror;0,0;0,0
base;60;16;36715;add_wind_off;0,0;0,0
base;60;16;36715;add_wind_on;12,260073532709953;0,0
base;60;16;36715;add_nuc;0,0;0,0
base;60;16;36715;add_lig_stm;0,0;0,0
base;60;16;36715;add_lig_stm_chp;0,0;0,0
base;60;16;36715;add_lig_boa;0,0;0,0
base;60;16;36715;add_lig_boa_chp;0,0;0,0
base;60;16;36715;add_coal_sub;0,0;0,0
base;60;16;36715;add_coal_sub_chp;1,8993;6,077252036718359
base;60;16;36715;add_coal_sc;0,0;0,0
base;60;16;36715;add_coal_sc_chp;0,0;0,0
base;60;16;36715;add_ng_stm;0,0;0,0
base;60;16;36715;add_ng_stm_chp;0,0;0,0
base;60;16;36715;add_ng_cbt_lo;0,0;0,0
base;60;16;36715;add_ng_cbt_lo_chp;0,0;0,0
base;60;16;36715;add_ng_cbt_hi;0,0;0,0
base;60;16;36715;add_ng_cbt_hi_chp;0,0;0,0
base;60;16;36715;add_ng_cc_lo;0,0;0,0
base;60;16;36715;add_ng_cc_lo_chp;0,0;0,0
base;60;16;36715;add_ng_cc_hi;0,0;18,115986784535732
base;60;16;36715;add_ng_cc_hi_chp;0,0;0,0
base;60;16;36715;add_ng_mtr;0,0;0,0
base;60;16;36715;add_ng_mtr_chp;0,0;0,0
base;60;16;36715;add_oil_stm;0,0;0,0
base;60;16;36715;add_oil_stm_chp;0,0;0,0
base;60;16;36715;add_oil_cbt;1,8593601018207557;8,206717462832684
base;60;16;36715;add_oil_cbt_chp;0,0;0,0
base;60;16;36715;add_oil_cc;0,0;0,0
base;60;16;36715;add_bio;0,0;0,0
base;60;16;36715;add_bio_chp;0,0;0,0
base;60;16;36715;add_ng_boiler_chp;0,0;0,0
base;60;16;36715;add_heatpump_pth;0,0;0,0
base;60;16;36715;cost_airpol;207115,2761630357;2497060,0163439163
base;60;16;16715;syscost;3145230,372295864;20327605,049689054
base;60;16;16715;co2emission;7028,283287544158;70020,4304970898
base;60;16;16715;curtail;3270,8557944554714;5888,8900088783275
base;60;16;16715;gen_el;21249,435924541824;229527,36241890476
base;60;16;16715;gen_ht;22516,571430256474;127978,02410000037
base;60;16;16715;gen_biomass;5666,201724218403;67225,53590579155
base;60;16;16715;gen_renew;73181,63808085279;313319,85388441716
base;60;16;16715;cons_spend;3964488,668239298;28424347,69619871
base;60;16;16715;prod_surplus;4354016,529289218;18742850,613381635
base;60;16;16715;exports;;12330,666315548433
base;60;16;16715;export_value;1244496,5099642996;227157,70817124128
base;60;16;16715;import_value;-227157,70817124128;-1244496,5099642996
base;60;16;16715;in_storages;6314,280427279774;61890,245384968744
base;60;16;16715;gen_storages;10874,80838096235;55721,70026146544
base;60;16;16715;price_el;48,36485614550274;52,14754989881069
base;60;16;16715;price_ht;22,580277441485496;21,21383734080089
base;60;16;16715;add_pv;20,457248628842677;49,54198114962748
base;60;16;16715;add_ror;0,0;0,0
base;60;16;16715;add_wind_off;0,0;0,0
base;60;16;16715;add_wind_on;8,07413219613715;0,0
base;60;16;16715;add_nuc;0,0;0,0
base;60;16;16715;add_lig_stm;0,0;0,0
base;60;16;16715;add_lig_stm_chp;0,0;0,0
base;60;16;16715;add_lig_boa;0,0;0,0
base;60;16;16715;add_lig_boa_chp;0,0;0,0
base;60;16;16715;add_coal_sub;0,0;0,0
base;60;16;16715;add_coal_sub_chp;2,0425;9,7266
base;60;16;16715;add_coal_sc;0,0;0,0
base;60;16;16715;add_coal_sc_chp;0,0;0,0
base;60;16;16715;add_ng_stm;0,0;0,0
base;60;16;16715;add_ng_stm_chp;0,0;0,0
base;60;16;16715;add_ng_cbt_lo;0,0;0,0
base;60;16;16715;add_ng_cbt_lo_chp;0,0;0,0
base;60;16;16715;add_ng_cbt_hi;0,0;0,0
base;60;16;16715;add_ng_cbt_hi_chp;0,0;0,0
base;60;16;16715;add_ng_cc_lo;0,0;0,0
base;60;16;16715;add_ng_cc_lo_chp;0,0;0,0
base;60;16;16715;add_ng_cc_hi;0,0;13,759756250000002
base;60;16;16715;add_ng_cc_hi_chp;0,0;0,0
base;60;16;16715;add_ng_mtr;0,0;0,0
base;60;16;16715;add_ng_mtr_chp;0,0;0,0
base;60;16;16715;add_oil_stm;0,0;0,0
base;60;16;16715;add_oil_stm_chp;0,0;0,0
base;60;16;16715;add_oil_cbt;1,7187196470588235;9,181022773667106
base;60;16;16715;add_oil_cbt_chp;0,0;0,0
base;60;16;16715;add_oil_cc;0,0;0,0
base;60;16;16715;add_bio;0,0;0,0
base;60;16;16715;add_bio_chp;0,0;0,0
base;60;16;16715;add_ng_boiler_chp;0,0;0,0
base;60;16;16715;add_heatpump_pth;0,0;0,0
base;60;16;16715;cost_airpol;287954,5204660048;2553213,273411137
base;60;14;36715;syscost;3003054,4034941574;20891710,3330823
base;60;14;36715;co2emission;7580,425817587759;84164,3123525058
base;60;14;36715;curtail;1303,5355580637263;4147,151860514015
base;60;14;36715;gen_el;22533,39630965584;267985,1268625831
base;60;14;36715;gen_ht;22516,568870710893;127978,02410000398
base;60;14;36715;gen_biomass;6000,619043275588;69879,15810640625
base;60;14;36715;gen_renew;64074,49628505093;270093,3408199986
base;60;14;36715;cons_spend;4201766,893831609;29691176,64615313
base;60;14;36715;prod_surplus;4225979,987995722;18144921,979304995
base;60;14;36715;exports;;7058,833389744636
base;60;14;36715;export_value;1130597,82188242;393722,54695411527
base;60;14;36715;import_value;-393722,54695411527;-1130597,82188242
base;60;14;36715;in_storages;5694,532520561395;30545,265808086933
base;60;14;36715;gen_storages;10405,427527118993;27100,99400107518
base;60;14;36715;price_el;51,10574798735825;54,07701187622145
base;60;14;36715;price_ht;23,039656245868333;21,653168653415033
base;60;14;36715;add_pv;0,0;0,0
base;60;14;36715;add_ror;0,0;0,0
base;60;14;36715;add_wind_off;0,0;0,0
base;60;14;36715;add_wind_on;12,260073532709953;0,0
base;60;14;36715;add_nuc;0,0;0,0
base;60;14;36715;add_lig_stm;0,0;0,0
base;60;14;36715;add_lig_stm_chp;0,0;0,0
base;60;14;36715;add_lig_boa;0,0;0,0
base;60;14;36715;add_lig_boa_chp;0,0;0,0
base;60;14;36715;add_coal_sub;0,0;0,0
base;60;14;36715;add_coal_sub_chp;1,8993;6,077252036718359
base;60;14;36715;add_coal_sc;0,0;0,0
base;60;14;36715;add_coal_sc_chp;0,0;0,0
base;60;14;36715;add_ng_stm;0,0;0,0
base;60;14;36715;add_ng_stm_chp;0,0;0,0
base;60;14;36715;add_ng_cbt_lo;0,0;0,0
base;60;14;36715;add_ng_cbt_lo_chp;0,0;0,0
base;60;14;36715;add_ng_cbt_hi;0,0;0,0
base;60;14;36715;add_ng_cbt_hi_chp;0,0;0,0
base;60;14;36715;add_ng_cc_lo;0,0;0,0
base;60;14;36715;add_ng_cc_lo_chp;0,0;0,0
base;60;14;36715;add_ng_cc_hi;0,0;18,115986784535732
base;60;14;36715;add_ng_cc_hi_chp;0,0;0,0
base;60;14;36715;add_ng_mtr;0,0;0,0
base;60;14;36715;add_ng_mtr_chp;0,0;0,0
base;60;14;36715;add_oil_stm;0,0;0,0
base;60;14;36715;add_oil_stm_chp;0,0;0,0
base;60;14;36715;add_oil_cbt;1,859360101820759;8,206717462832684
base;60;14;36715;add_oil_cbt_chp;0,0;0,0
base;60;14;36715;add_oil_cc;0,0;0,0
base;60;14;36715;add_bio;0,0;0,0
base;60;14;36715;add_bio_chp;0,0;0,0
base;60;14;36715;add_ng_boiler_chp;0,0;0,0
base;60;14;36715;add_heatpump_pth;0,0;0,0
base;60;14;36715;cost_airpol;207021,79402498936;2497153,498481961
base;60;14;16715;syscost;3145200,479879101;20327634,942105815
base;60;14;16715;co2emission;7028,078816003695;70020,63496863026
base;60;14;16715;curtail;3268,7214803586503;5895,208257536625
base;60;14;16715;gen_el;21249,029016003587;229527,769327443
base;60;14;16715;gen_ht;22516,571430256474;127978,02410000039
base;60;14;16715;gen_biomass;5666,201724218403;67225,53590579155
base;60;14;16715;gen_renew;73181,63808085279;313319,85388441716
base;60;14;16715;cons_spend;3964488,6682392973;28424347,696198687
base;60;14;16715;prod_surplus;4354016,529289217;18742850,613381628
base;60;14;16715;exports;;12332,393721107022
base;60;14;16715;export_value;1244456,1931037416;227147,28372744666
base;60;14;16715;import_value;-227147,28372744666;-1244456,1931037416
base;60;14;16715;in_storages;6314,280427279771;61867,04236682935
base;60;14;16715;gen_storages;10874,80838096236;55702,68117788756
base;60;14;16715;price_el;48,36485614550274;52,14754989881069
base;60;14;16715;price_ht;22,580277441485496;21,21383734080089
base;60;14;16715;add_pv;20,457248628842677;49,54198114962748
base;60;14;16715;add_ror;0,0;0,0
base;60;14;16715;add_wind_off;0,0;0,0
base;60;14;16715;add_wind_on;8,07413219613715;0,0
base;60;14;16715;add_nuc;0,0;0,0
base;60;14;16715;add_lig_stm;0,0;0,0
base;60;14;16715;add_lig_stm_chp;0,0;0,0
base;60;14;16715;add_lig_boa;0,0;0,0
base;60;14;16715;add_lig_boa_chp;0,0;0,0
base;60;14;16715;add_coal_sub;0,0;0,0
base;60;14;16715;add_coal_sub_chp;2,0425;9,7266
base;60;14;16715;add_coal_sc;0,0;0,0
base;60;14;16715;add_coal_sc_chp;0,0;0,0
base;60;14;16715;add_ng_stm;0,0;0,0
base;60;14;16715;add_ng_stm_chp;0,0;0,0
base;60;14;16715;add_ng_cbt_lo;0,0;0,0
base;60;14;16715;add_ng_cbt_lo_chp;0,0;0,0
base;60;14;16715;add_ng_cbt_hi;0,0;0,0
base;60;14;16715;add_ng_cbt_hi_chp;0,0;0,0
base;60;14;16715;add_ng_cc_lo;0,0;0,0
base;60;14;16715;add_ng_cc_lo_chp;0,0;0,0
base;60;14;16715;add_ng_cc_hi;0,0;13,759756250000002
base;60;14;16715;add_ng_cc_hi_chp;0,0;0,0
base;60;14;16715;add_ng_mtr;0,0;0,0
base;60;14;16715;add_ng_mtr_chp;0,0;0,0
base;60;14;16715;add_oil_stm;0,0;0,0
base;60;14;16715;add_oil_stm_chp;0,0;0,0
base;60;14;16715;add_oil_cbt;1,7187196470588235;9,181022773667106
base;60;14;16715;add_oil_cbt_chp;0,0;0,0
base;60;14;16715;add_oil_cc;0,0;0,0
base;60;14;16715;add_bio;0,0;0,0
base;60;14;16715;add_bio_chp;0,0;0,0
base;60;14;16715;add_ng_boiler_chp;0,0;0,0
base;60;14;16715;add_heatpump_pth;0,0;0,0
base;60;14;16715;cost_airpol;287952,1197056292;2553215,674171513
base;60;12;36715;syscost;2990619,2747021206;20904235,28216431
base;60;12;36715;co2emission;7652,4594991488775;84252,17316702385
base;60;12;36715;curtail;1259,287808386833;4152,144990052189
base;60;12;36715;gen_el;22686,753887103016;268226,35186715587
base;60;12;36715;gen_ht;22516,55711846725;127978,02410001456
base;60;12;36715;gen_biomass;6011,858353639639;69884,16323959878
base;60;12;36715;gen_renew;63550,43878000069;270093,3408199986
base;60;12;36715;cons_spend;4213742,831563445;29692094,73021091
base;60;12;36715;prod_surplus;4218620,971716112;18144789,46288451
base;60;12;36715;exports;;6768,8076479326555
base;60;12;36715;export_value;1122758,7154588616;399318,54913430614
base;60;12;36715;import_value;-399318,54913430614;-1122758,7154588616
base;60;12;36715;in_storages;5716,153698055866;30465,783341329377
base;60;12;36715;gen_storages;10421,65836416376;27028,638659961587
base;60;12;36715;price_el;51,26691594820661;54,08063972929883
base;60;12;36715;price_ht;23,06443311687109;21,655603931746167
base;60;12;36715;add_pv;0,0;0,0
base;60;12;36715;add_ror;0,0;0,0
base;60;12;36715;add_wind_off;0,0;0,0
base;60;12;36715;add_wind_on;12,0;0,0
base;60;12;36715;add_nuc;0,0;0,0
base;60;12;36715;add_lig_stm;0,0;0,0
base;60;12;36715;add_lig_stm_chp;0,0;0,0
base;60;12;36715;add_lig_boa;0,0;0,0
base;60;12;36715;add_lig_boa_chp;0,0;0,0
base;60;12;36715;add_coal_sub;0,0;0,0
base;60;12;36715;add_coal_sub_chp;1,8764999999999998;6,043878626470336
base;60;12;36715;add_coal_sc;0,0;0,0
base;60;12;36715;add_coal_sc_chp;0,0;0,0
base;60;12;36715;add_ng_stm;0,0;0,0
base;60;12;36715;add_ng_stm_chp;0,0;0,0
base;60;12;36715;add_ng_cbt_lo;0,0;0,0
base;60;12;36715;add_ng_cbt_lo_chp;0,0;0,0
base;60;12;36715;add_ng_cbt_hi;0,0;0,0
base;60;12;36715;add_ng_cbt_hi_chp;0,0;0,0
base;60;12;36715;add_ng_cc_lo;0,0;0,0
base;60;12;36715;add_ng_cc_lo_chp;0,0;0,0
base;60;12;36715;add_ng_cc_hi;0,0;18,146027362647157
base;60;12;36715;add_ng_cc_hi_chp;0,0;0,0
base;60;12;36715;add_ng_mtr;0,0;0,0
base;60;12;36715;add_ng_mtr_chp;0,0;0,0
base;60;12;36715;add_oil_stm;0,0;0,0
base;60;12;36715;add_oil_stm_chp;0,0;0,0
base;60;12;36715;add_oil_cbt;1,8704078571022773;8,193439436664951
base;60;12;36715;add_oil_cbt_chp;0,0;0,0
base;60;12;36715;add_oil_cc;0,0;0,0
base;60;12;36715;add_bio;0,0;0,0
base;60;12;36715;add_bio_chp;0,0;0,0
base;60;12;36715;add_ng_boiler_chp;0,0;0,0
base;60;12;36715;add_heatpump_pth;0,0;0,0
base;60;12;36715;cost_airpol;207256,54700157928;2498219,00601646
base;60;12;16715;syscost;3145230,372295864;20327605,049689047
base;60;12;16715;co2emission;7028,283287544158;70020,4304970898
base;60;12;16715;curtail;3274,4349990882956;5887,087874092669
base;60;12;16715;gen_el;21249,435924541824;229527,3624189048
base;60;12;16715;gen_ht;22516,571430256474;127978,02410000039
base;60;12;16715;gen_biomass;5666,201724218403;67225,53590579155
base;60;12;16715;gen_renew;73181,63808085279;313319,85388441716
base;60;12;16715;cons_spend;3964488,668239295;28424347,69619868
base;60;12;16715;prod_surplus;4354016,529289215;18742850,61338162
base;60;12;16715;exports;;12327,087110915607
base;60;12;16715;export_value;1244488,2880271408;227149,48623408252
base;60;12;16715;import_value;-227149,48623408252;-1244488,2880271408
base;60;12;16715;in_storages;6314,280427279771;61866,48107501386
base;60;12;16715;gen_storages;10874,808380962357;55699,71302135772
base;60;12;16715;price_el;48,36485614550272;52,14754989881068
base;60;12;16715;price_ht;22,580277441485496;21,213837340800882
base;60;12;16715;add_pv;20,457248628842677;49,54198114962748
base;60;12;16715;add_ror;0,0;0,0
base;60;12;16715;add_wind_off;0,0;0,0
base;60;12;16715;add_wind_on;8,07413219613715;0,0
base;60;12;16715;add_nuc;0,0;0,0
base;60;12;16715;add_lig_stm;0,0;0,0
base;60;12;16715;add_lig_stm_chp;0,0;0,0
base;60;12;16715;add_lig_boa;0,0;0,0
base;60;12;16715;add_lig_boa_chp;0,0;0,0
base;60;12;16715;add_coal_sub;0,0;0,0
base;60;12;16715;add_coal_sub_chp;2,0425;9,7266
base;60;12;16715;add_coal_sc;0,0;0,0
base;60;12;16715;add_coal_sc_chp;0,0;0,0
base;60;12;16715;add_ng_stm;0,0;0,0
base;60;12;16715;add_ng_stm_chp;0,0;0,0
base;60;12;16715;add_ng_cbt_lo;0,0;0,0
base;60;12;16715;add_ng_cbt_lo_chp;0,0;0,0
base;60;12;16715;add_ng_cbt_hi;0,0;0,0
base;60;12;16715;add_ng_cbt_hi_chp;0,0;0,0
base;60;12;16715;add_ng_cc_lo;0,0;0,0
base;60;12;16715;add_ng_cc_lo_chp;0,0;0,0
base;60;12;16715;add_ng_cc_hi;0,0;13,759756250000002
base;60;12;16715;add_ng_cc_hi_chp;0,0;0,0
base;60;12;16715;add_ng_mtr;0,0;0,0
base;60;12;16715;add_ng_mtr_chp;0,0;0,0
base;60;12;16715;add_oil_stm;0,0;0,0
base;60;12;16715;add_oil_stm_chp;0,0;0,0
base;60;12;16715;add_oil_cbt;1,7187196470588235;9,181022773667106
base;60;12;16715;add_oil_cbt_chp;0,0;0,0
base;60;12;16715;add_oil_cc;0,0;0,0
base;60;12;16715;add_bio;0,0;0,0
base;60;12;16715;add_bio_chp;0,0;0,0
base;60;12;16715;add_ng_boiler_chp;0,0;0,0
base;60;12;16715;add_heatpump_pth;0,0;0,0
base;60;12;16715;cost_airpol;287954,5204660048;2553213,273411137
base;60;10;36715;syscost;2913757,567498068;20992665,760979105
base;60;10;36715;co2emission;8069,237295800299;84865,49672655448
base;60;10;36715;curtail;946,4134309887565;4212,472974976566
base;60;10;36715;gen_el;23653,35999039048;269761,5958549733
base;60;10;36715;gen_ht;22516,547499999233;127978,02409999927
base;60;10;36715;gen_biomass;6127,524435643313;69877,1563268326
base;60;10;36715;gen_renew;60151,24471205382;270093,3408199986
base;60;10;36715;cons_spend;4276087,795635222;29725318,27400046
base;60;10;36715;prod_surplus;4152298,959974986;18169884,63222998
base;60;10;36715;exports;;5008,6043034358745
base;60;10;36715;export_value;1056417,8672353255;423257,5199811339
base;60;10;36715;import_value;-423257,5199811339;-1056417,8672353255
base;60;10;36715;in_storages;5206,804057900438;30101,377387801924
base;60;10;36715;gen_storages;10036,701013047168;26684,179384859373
base;60;10;36715;price_el;52,100289412472385;54,15298133726655
base;60;10;36715;price_ht;23,046075930492016;21,647527505945813
base;60;10;36715;add_pv;0,7357227912944686;0,0
base;60;10;36715;add_ror;0,0;0,0
base;60;10;36715;add_wind_off;0,0;0,0
base;60;10;36715;add_wind_on;10,0;0,0
base;60;10;36715;add_nuc;0,0;0,0
base;60;10;36715;add_lig_stm;0,0;0,0
base;60;10;36715;add_lig_stm_chp;0,0;0,0
base;60;10;36715;add_lig_boa;0,0;0,0
base;60;10;36715;add_lig_boa_chp;0,0;0,0
base;60;10;36715;add_coal_sub;0,0;0,0
base;60;10;36715;add_coal_sub_chp;1,7728;5,856388767814217
base;60;10;36715;add_coal_sc;0,0;0,0
base;60;10;36715;add_coal_sc_chp;0,0;0,0
base;60;10;36715;add_ng_stm;0,0;0,0
base;60;10;36715;add_ng_stm_chp;0,0;0,0
base;60;10;36715;add_ng_cbt_lo;0,0;0,0
base;60;10;36715;add_ng_cbt_lo_chp;0,0;0,0
base;60;10;36715;add_ng_cbt_hi;0,0;0,0
base;60;10;36715;add_ng_cbt_hi_chp;0,0;0,0
base;60;10;36715;add_ng_cc_lo;0,0;0,0
base;60;10;36715;add_ng_cc_lo_chp;0,0;0,0
base;60;10;36715;add_ng_cc_hi;0,0;18,349809832371108
base;60;10;36715;add_ng_cc_hi_chp;0,0;0,0
base;60;10;36715;add_ng_mtr;0,0;0,0
base;60;10;36715;add_ng_mtr_chp;0,0;0,0
base;60;10;36715;add_oil_stm;0,0;0,0
base;60;10;36715;add_oil_stm_chp;0,0;0,0
base;60;10;36715;add_oil_cbt;1,9644893906485663;8,028113401418828
base;60;10;36715;add_oil_cbt_chp;0,0;0,0
base;60;10;36715;add_oil_cc;0,0;0,0
base;60;10;36715;add_bio;0,0;0,0
base;60;10;36715;add_bio_chp;0,0;0,0
base;60;10;36715;add_ng_boiler_chp;0,0;0,0
base;60;10;36715;add_heatpump_pth;0,0;0,0
base;60;10;36715;cost_airpol;211188,9473260443;2505510,6941500977
base;60;10;16715;syscost;3146234,1012943145;20326601,3206907
base;60;10;16715;co2emission;7035,348197645834;70013,365586988
base;60;10;16715;curtail;3266,339355166876;5866,680098043604
base;60;10;16715;gen_el;21263,495447132187;229513,30289631523
base;60;10;16715;gen_ht;22516,571430256477;127978,02410000032
base;60;10;16715;gen_biomass;5666,201724218402;67225,53590579153
base;60;10;16715;gen_renew;73181,63808085276;313319,8538844172
base;60;10;16715;cons_spend;3964488,668239306;28424347,6961987
base;60;10;16715;prod_surplus;4354016,529289227;18742850,613381643
base;60;10;16715;exports;;12349,24227742742
base;60;10;16715;export_value;1245456,9715445987;227114,44075308944
base;60;10;16715;import_value;-227114,44075308944;-1245456,9715445987
base;60;10;16715;in_storages;6314,280427279767;61978,27080895616
base;60;10;16715;gen_storages;10874,808380962344;55782,99933532945
base;60;10;16715;price_el;48,36485614550303;52,14754989881076
base;60;10;16715;price_ht;22,580277441485492;21,213837340800893
base;60;10;16715;add_pv;20,457248628842724;49,541981149627524
base;60;10;16715;add_ror;0,0;0,0
base;60;10;16715;add_wind_off;0,0;0,0
base;60;10;16715;add_wind_on;8,074132196137118;0,0
base;60;10;16715;add_nuc;0,0;0,0
base;60;10;16715;add_lig_stm;0,0;0,0
base;60;10;16715;add_lig_stm_chp;0,0;0,0
base;60;10;16715;add_lig_boa;0,0;0,0
base;60;10;16715;add_lig_boa_chp;0,0;0,0
base;60;10;16715;add_coal_sub;0,0;0,0
base;60;10;16715;add_coal_sub_chp;2,0425;9,7266
base;60;10;16715;add_coal_sc;0,0;0,0
base;60;10;16715;add_coal_sc_chp;0,0;0,0
base;60;10;16715;add_ng_stm;0,0;0,0
base;60;10;16715;add_ng_stm_chp;0,0;0,0
base;60;10;16715;add_ng_cbt_lo;0,0;0,0
base;60;10;16715;add_ng_cbt_lo_chp;0,0;0,0
base;60;10;16715;add_ng_cbt_hi;0,0;0,0
base;60;10;16715;add_ng_cbt_hi_chp;0,0;0,0
base;60;10;16715;add_ng_cc_lo;0,0;0,0
base;60;10;16715;add_ng_cc_lo_chp;0,0;0,0
base;60;10;16715;add_ng_cc_hi;0,0;13,759756250000002
base;60;10;16715;add_ng_cc_hi_chp;0,0;0,0
base;60;10;16715;add_ng_mtr;0,0;0,0
base;60;10;16715;add_ng_mtr_chp;0,0;0,0
base;60;10;16715;add_oil_stm;0,0;0,0
base;60;10;16715;add_oil_stm_chp;0,0;0,0
base;60;10;16715;add_oil_cbt;1,7187196470588235;9,181022773667127
base;60;10;16715;add_oil_cbt_chp;0,0;0,0
base;60;10;16715;add_oil_cc;0,0;0,0
base;60;10;16715;add_bio;0,0;0,0
base;60;10;16715;add_bio_chp;0,0;0,0
base;60;10;16715;add_ng_boiler_chp;0,0;0,0
base;60;10;16715;add_heatpump_pth;0,0;0,0
base;60;10;16715;cost_airpol;288037,47164928814;2553130,322227855
base;60;8;36715;syscost;2963064,237554589;20991073,56593617
base;60;8;36715;co2emission;8035,9459554925115;84859,9425904499
base;60;8;36715;curtail;816,1279233472183;4209,315797569523
base;60;8;36715;gen_el;23622,580698325357;269729,50108464074
base;60;8;36715;gen_ht;22516,54749999919;127978,02410000874
base;60;8;36715;gen_biomass;6130,48300885056;69931,2693745646
base;60;8;36715;gen_renew;60140,11780103567;270093,3408199986
base;60;8;36715;cons_spend;4264885,458143564;29723099,961318623
base;60;8;36715;prod_surplus;4168206,1814181153;18159753,39669046
base;60;8;36715;exports;;5081,895725978357
base;60;8;36715;export_value;1035490,463388691;392165,4176848204
base;60;8;36715;import_value;-392165,4176848204;-1035490,463388691
base;60;8;36715;in_storages;5144,54575176512;30204,597683738302
base;60;8;36715;gen_storages;9988,981312726051;26754,893645788856
base;60;8;36715;price_el;52,024434483401805;54,14726779999755
base;60;8;36715;price_ht;23,076846454463276;21,649915360604954
base;60;8;36715;add_pv;5,422572875786159;0,0
base;60;8;36715;add_ror;0,0;0,0
base;60;8;36715;add_wind_off;0,0;0,0
base;60;8;36715;add_wind_on;8,0;0,0
base;60;8;36715;add_nuc;0,0;0,0
base;60;8;36715;add_lig_stm;0,0;0,0
base;60;8;36715;add_lig_stm_chp;0,0;0,0
base;60;8;36715;add_lig_boa;0,0;0,0
base;60;8;36715;add_lig_boa_chp;0,0;0,0
base;60;8;36715;add_coal_sub;0,0;0,0
base;60;8;36715;add_coal_sub_chp;1,8086370600549806;5,838308918747307
base;60;8;36715;add_coal_sc;0,0;0,0
base;60;8;36715;add_coal_sc_chp;0,0;0,0
base;60;8;36715;add_ng_stm;0,0;0,0
base;60;8;36715;add_ng_stm_chp;0,0;0,0
base;60;8;36715;add_ng_cbt_lo;0,0;0,0
base;60;8;36715;add_ng_cbt_lo_chp;0,0;0,0
base;60;8;36715;add_ng_cbt_hi;0,0;0,0
base;60;8;36715;add_ng_cbt_hi_chp;0,0;0,0
base;60;8;36715;add_ng_cc_lo;0,0;0,0
base;60;8;36715;add_ng_cc_lo_chp;0,0;0,0
base;60;8;36715;add_ng_cc_hi;0,0;18,260049390913764
base;60;8;36715;add_ng_cc_hi_chp;0,0;0,0
base;60;8;36715;add_ng_mtr;0,0;0,0
base;60;8;36715;add_ng_mtr_chp;0,0;0,0
base;60;8;36715;add_oil_stm;0,0;0,0
base;60;8;36715;add_oil_stm_chp;0,0;0,0
base;60;8;36715;add_oil_cbt;1,9286523305935859;8,116213433637922
base;60;8;36715;add_oil_cbt_chp;0,0;0,0
base;60;8;36715;add_oil_cc;0,0;0,0
base;60;8;36715;add_bio;0,0;0,0
base;60;8;36715;add_bio_chp;0,0;0,0
base;60;8;36715;add_ng_boiler_chp;0,0;0,0
base;60;8;36715;add_heatpump_pth;0,0;0,0
base;60;8;36715;cost_airpol;228727,0119137914;2505683,138527997
base;60;8;16715;syscost;3143295,92922069;20329543,889028423
base;60;8;16715;co2emission;7041,195142384194;70033,93399789468
base;60;8;16715;curtail;3281,520219478512;5884,486386429625
base;60;8;16715;gen_el;21276,083874072472;229568,72539826235
base;60;8;16715;gen_ht;22516,570152352528;127978,02410000609
base;60;8;16715;gen_biomass;5666,817871332967;67226,11021931565
base;60;8;16715;gen_renew;73113,28911146343;313309,0760235217
base;60;8;16715;cons_spend;3966080,6133707124;28426002,417002954
base;60;8;16715;prod_surplus;4352008,8336074045;18744297,47507097
base;60;8;16715;exports;;12287,392046579123
base;60;8;16715;export_value;1242669,8485225812;227505,96493857252
base;60;8;16715;import_value;-227505,96493857252;-1242669,8485225812
base;60;8;16715;in_storages;6309,674300671271;61840,11821038302
base;60;8;16715;gen_storages;10871,324897138293;55675,49144693603
base;60;8;16715;price_el;48,385623590067496;52,1506923060032
base;60;8;16715;price_ht;22,583486551117968;21,214694594948934
base;60;8;16715;add_pv;20,551745017240137;49,529628624675084
base;60;8;16715;add_ror;0,0;0,0
base;60;8;16715;add_wind_off;0,0;0,0
base;60;8;16715;add_wind_on;8,0;0,0
base;60;8;16715;add_nuc;0,0;0,0
base;60;8;16715;add_lig_stm;0,0;0,0
base;60;8;16715;add_lig_stm_chp;0,0;0,0
base;60;8;16715;add_lig_boa;0,0;0,0
base;60;8;16715;add_lig_boa_chp;0,0;0,0
base;60;8;16715;add_coal_sub;0,0;0,0
base;60;8;16715;add_coal_sub_chp;2,0389;9,724405470588236
base;60;8;16715;add_coal_sc;0,0;0,0
base;60;8;16715;add_coal_sc_chp;0,0;0,0
base;60;8;16715;add_ng_stm;0,0;0,0
base;60;8;16715;add_ng_stm_chp;0,0;0,0
base;60;8;16715;add_ng_cbt_lo;0,0;0,0
base;60;8;16715;add_ng_cbt_lo_chp;0,0;0,0
base;60;8;16715;add_ng_cbt_hi;0,0;0,0
base;60;8;16715;add_ng_cbt_hi_chp;0,0;0,0
base;60;8;16715;add_ng_cc_lo;0,0;0,0
base;60;8;16715;add_ng_cc_lo_chp;0,0;0,0
base;60;8;16715;add_ng_cc_hi;0,0;13,768157714079518
base;60;8;16715;add_ng_cc_hi_chp;0,0;0,0
base;60;8;16715;add_ng_mtr;0,0;0,0
base;60;8;16715;add_ng_mtr_chp;0,0;0,0
base;60;8;16715;add_oil_stm;0,0;0,0
base;60;8;16715;add_oil_stm_chp;0,0;0,0
base;60;8;16715;add_oil_cbt;1,7210417435897432;9,179084418353574
base;60;8;16715;add_oil_cbt_chp;0,0;0,0
base;60;8;16715;add_oil_cc;0,0;0,0
base;60;8;16715;add_bio;0,0;0,0
